,temperature,pressure,flow_rate,target
873,1,0,1,95.70090323842098
874,2,1,0,107.7149993636339
875,4,2,0,114.05319996998611
876,1,2,2,104.81753514400815
877,2,1,2,86.68613070212906
878,1,1,0,107.38032875650335
879,3,2,1,102.485713897017
880,4,0,1,118.72112335872032
881,1,0,1,115.53873405863033
882,1,0,0,100.60952827841258
883,3,2,1,82.05493987677487
884,3,0,0,86.94099688335838
885,4,2,0,89.00421280723933
886,2,0,1,93.69467332167488
887,1,3,2,105.36100855179507
888,2,2,0,114.30348780256116
889,3,3,3,98.97762613969245
890,3,3,0,100.32249575800945
891,2,0,1,102.86612610000007
892,3,2,1,89.68189373735319
893,3,1,2,81.49215484714088
894,3,2,2,64.8912420537858
895,2,4,0,86.09701283846255
896,1,1,3,109.46290906535575
897,2,4,1,85.94177123920865
898,3,2,2,95.24385925148121
899,1,3,0,109.32862574824634
900,2,2,2,110.41378992845337
901,1,1,2,78.40934295667921
902,2,3,0,119.94118712907283
903,3,2,3,122.5470017871097
904,2,1,0,77.40300285562881
905,2,3,0,83.52326260717692
906,0,2,1,123.82181366292383
907,2,0,1,97.06292957489399
908,2,2,1,55.60444105096298
909,4,3,0,72.00636990534628
910,2,0,3,95.01260749655037
911,3,3,0,76.73914699430796
912,2,2,0,91.73152458727117
913,4,2,0,100.64792427367158
914,1,2,1,129.24509208069458
915,2,4,3,94.19092167544422
916,2,2,1,121.45083599145518
917,2,3,2,128.57520324073542
918,1,3,0,128.68619338704153
919,2,3,1,105.69509186771137
920,3,3,1,60.73421704322052
921,1,3,1,109.21649730807731
922,2,2,0,120.96799775627082
923,1,1,1,98.37865789129165
924,4,2,1,134.89167740150498
925,0,2,1,117.19667122934915
926,0,3,1,111.36546754305569
927,2,3,1,121.72761422411676
928,4,3,1,106.66739702521757
929,2,3,0,50.14379001209293
930,1,3,2,90.01722097059269
931,4,3,1,123.94336054495707
932,0,2,0,83.84817319803408
933,0,3,3,95.53054989526122
934,3,3,1,79.10327372193858
935,1,4,0,135.67845190403537
936,1,2,1,133.6298491483603
937,3,1,0,82.32262209718542
938,2,0,2,102.94596000778168
939,1,1,2,86.39011904471904
940,0,3,3,112.29889278062757
941,3,2,1,110.19366154484658
942,3,2,1,116.23411143226531
943,2,0,2,106.63836895415774
944,4,2,0,158.70812412776937
945,0,1,1,79.44152469978522
946,0,2,1,65.7879329112697
947,1,0,0,92.13819598597077
948,2,2,1,68.64023468879465
949,2,0,2,70.15075459988014
950,1,4,2,79.97370691604067
951,3,2,0,81.55622189136744
952,0,4,0,80.9076379609988
953,3,4,0,110.36437900890823
954,1,1,2,89.87621877829328
955,3,3,0,96.4097085025504
956,2,3,1,117.8846554900187
957,3,2,0,84.67354950437148
958,3,4,1,94.70908202590556
959,2,1,0,107.3151997218583
960,3,1,2,61.16864398759557
961,3,3,0,52.30188982098835
962,2,1,1,106.92234657595445
963,3,1,0,109.84028561133798
964,2,3,1,141.28440269704822
965,3,2,2,103.1618975173362
966,1,3,0,116.3947943451619
967,4,0,2,96.09054712828052
968,2,1,1,105.94454443170173
969,0,3,0,133.34513683499068
970,2,0,1,57.52014363748729
971,0,1,0,108.2723251514336
972,3,1,2,142.71173460154733
973,1,4,2,105.64068438418686
974,1,3,0,133.01145926465696
975,0,2,0,87.41575700941115
976,1,4,2,99.35905011672573
977,0,2,3,100.67049404777175
978,0,3,1,55.648178412824585
979,3,1,3,76.636443442996
980,3,3,1,78.06249841232028
981,2,4,0,116.44132156065055
982,0,4,2,117.4430621136811
983,2,1,1,106.48072885413066
984,2,0,1,116.48205793711412
985,1,0,1,96.71701174556452
986,4,2,2,124.03863339079086
987,3,2,2,100.17576885264144
988,1,2,1,101.15728094853513
989,2,4,1,94.68814733475178
990,2,2,1,113.68900955272855
991,0,2,1,91.57602366774174
992,2,1,0,119.52862754396136
993,1,2,2,77.35701718567987
994,1,0,0,78.02167490543613
995,2,2,0,113.74853510253008
996,4,1,0,98.22911570833975
997,2,0,0,90.92217167693744
998,1,3,3,117.80115464950919
999,2,2,0,87.85477171827831
